Stock,Entry Date,Entry Price,Exit Date,Exit Price,P&L (%),Days Held,Outcome
GRAVITA.NS,2021-08-25,198.54,2021-08-27,188.61,-5.0,2,Stop Loss
GRAVITA.NS,2021-12-08,214.15,2021-12-09,235.57,10.0,1,Target Hit
GRAVITA.NS,2021-12-03,201.78,2021-12-08,221.96,10.0,5,Target Hit
GRAVITA.NS,2022-01-25,297.51,2022-01-25,282.63,-5.0,0,Stop Loss
GRAVITA.NS,2022-02-16,381.46,2022-02-17,362.39,-5.0,1,Stop Loss
GRAVITA.NS,2022-02-23,362.61,2022-02-24,344.48,-5.0,1,Stop Loss
GRAVITA.NS,2022-03-14,367.54,2022-03-14,349.16,-5.0,0,Stop Loss
GRAVITA.NS,2022-07-28,305.62,2022-07-28,290.34,-5.0,0,Stop Loss
GRAVITA.NS,2022-05-19,283.81,2022-05-19,269.62,-5.0,0,Stop Loss
GRAVITA.NS,2022-06-03,285.37,2022-06-07,271.1,-5.0,4,Stop Loss
GRAVITA.NS,2022-06-29,286.62,2022-06-29,272.29,-5.0,0,Stop Loss
GRAVITA.NS,2022-07-21,277.02,2022-07-21,263.17,-5.0,0,Stop Loss
GRAVITA.NS,2022-07-15,263.3,2022-07-27,289.63,10.0,12,Target Hit
GRAVITA.NS,2022-07-08,253.45,2022-07-08,240.78,-5.0,0,Stop Loss
GRAVITA.NS,2022-07-14,251.69,2022-07-21,276.86,10.0,7,Target Hit
GRAVITA.NS,2022-08-16,306.12,2022-08-16,336.73,10.0,0,Target Hit
GRAVITA.NS,2022-08-30,318.23,2022-09-26,302.32,-5.0,27,Stop Loss
GRAVITA.NS,2022-09-15,321.45,2022-09-26,305.38,-5.0,11,Stop Loss
GRAVITA.NS,2023-03-09,478.51,2023-03-13,454.58,-5.0,4,Stop Loss
GRAVITA.NS,2023-10-12,932.49,2023-10-12,885.87,-5.0,0,Stop Loss
GRAVITA.NS,2023-10-26,957.81,2023-10-26,909.92,-5.0,0,Stop Loss
GRAVITA.NS,2023-12-26,1049.33,2024-01-15,996.86,-5.0,20,Stop Loss
GRAVITA.NS,2024-02-15,941.79,2024-02-21,894.7,-5.0,6,Stop Loss
GRAVITA.NS,2024-05-22,996.62,2024-05-22,946.79,-5.0,0,Stop Loss
GRAVITA.NS,2024-05-22,988.48,2024-05-22,939.06,-5.0,0,Stop Loss
GRAVITA.NS,2024-07-22,1419.33,2024-07-22,1348.36,-5.0,0,Stop Loss
GRAVITA.NS,2024-08-06,1691.73,2024-08-08,1860.9,10.0,2,Target Hit
GRAVITA.NS,2024-10-14,2505.82,2024-10-18,2380.53,-5.0,4,Stop Loss
GRAVITA.NS,2024-11-11,2269.21,2024-11-11,2155.75,-5.0,0,Stop Loss
GRAVITA.NS,2025-01-20,2216.29,2025-01-20,2105.48,-5.0,0,Stop Loss
GRAVITA.NS,2025-04-11,1753.18,2025-04-11,1665.52,-5.0,0,Stop Loss
GRAVITA.NS,2025-05-07,1901.86,2025-05-09,1806.77,-5.0,2,Stop Loss
GRAVITA.NS,2025-05-12,1869.76,2025-05-16,2056.74,10.0,4,Target Hit
GESHIP.NS,2020-11-20,217.59,2020-12-04,239.35,10.0,14,Target Hit
GESHIP.NS,2021-04-22,260.5,2021-04-22,247.48,-5.0,0,Stop Loss
GESHIP.NS,2021-07-26,323.0,2021-07-29,306.85,-5.0,3,Stop Loss
GESHIP.NS,2022-02-25,284.76,2022-03-04,270.52,-5.0,7,Stop Loss
GESHIP.NS,2022-06-15,347.85,2022-06-20,330.46,-5.0,5,Stop Loss
GESHIP.NS,2022-08-30,510.33,2022-09-05,484.81,-5.0,6,Stop Loss
GESHIP.NS,2023-03-27,587.45,2023-05-15,646.2,10.0,49,Target Hit
GESHIP.NS,2023-11-23,801.02,2023-12-18,881.12,10.0,25,Target Hit
GESHIP.NS,2024-04-22,1004.22,2024-05-07,954.01,-5.0,15,Stop Loss
GESHIP.NS,2024-08-07,1323.15,2024-08-26,1256.99,-5.0,19,Stop Loss
GESHIP.NS,2024-10-03,1199.98,2024-10-16,1319.98,10.0,13,Target Hit
GESHIP.NS,2025-02-20,915.16,2025-02-27,869.4,-5.0,7,Stop Loss
GESHIP.NS,2025-04-22,919.31,2025-04-25,873.34,-5.0,3,Stop Loss
GESHIP.NS,2025-05-12,900.05,2025-05-19,990.06,10.0,7,Target Hit
FLUOROCHEM.NS,2020-08-04,419.43,2020-08-07,461.37,10.0,3,Target Hit
FLUOROCHEM.NS,2020-11-11,504.9,2020-11-25,555.39,10.0,14,Target Hit
FLUOROCHEM.NS,2021-04-27,741.71,2021-04-28,815.88,10.0,1,Target Hit
FLUOROCHEM.NS,2021-11-09,1927.77,2021-11-10,2120.55,10.0,1,Target Hit
FLUOROCHEM.NS,2022-03-17,2942.85,2022-03-28,2795.71,-5.0,11,Stop Loss
FLUOROCHEM.NS,2022-02-15,2795.72,2022-02-15,2655.93,-5.0,0,Stop Loss
FLUOROCHEM.NS,2022-02-23,2708.53,2022-02-24,2573.1,-5.0,1,Stop Loss
FLUOROCHEM.NS,2022-03-14,2741.63,2022-03-17,3015.79,10.0,3,Target Hit
FLUOROCHEM.NS,2022-03-10,2599.58,2022-03-15,2859.54,10.0,5,Target Hit
FLUOROCHEM.NS,2022-05-17,2611.03,2022-05-26,2480.48,-5.0,9,Stop Loss
FLUOROCHEM.NS,2022-05-16,2480.48,2022-05-18,2728.53,10.0,2,Target Hit
FLUOROCHEM.NS,2022-05-13,2356.5,2022-05-13,2238.67,-5.0,0,Stop Loss
FLUOROCHEM.NS,2022-05-23,2687.09,2022-05-26,2552.74,-5.0,3,Stop Loss
FLUOROCHEM.NS,2022-07-06,2926.31,2022-07-13,3218.94,10.0,7,Target Hit
FLUOROCHEM.NS,2022-06-22,2581.27,2022-07-05,2839.4,10.0,13,Target Hit
FLUOROCHEM.NS,2022-09-01,3365.33,2022-09-19,3701.86,10.0,18,Target Hit
FLUOROCHEM.NS,2023-11-13,2818.07,2023-12-12,3099.88,10.0,29,Target Hit
FLUOROCHEM.NS,2024-08-08,3389.72,2024-08-14,3220.23,-5.0,6,Stop Loss
FLUOROCHEM.NS,2025-04-15,3921.08,2025-05-30,3725.03,-5.0,45,Stop Loss
FLUOROCHEM.NS,2025-05-19,4012.27,2025-05-28,3811.66,-5.0,9,Stop Loss
GUJGASLTD.NS,2020-12-24,354.8,2021-01-22,337.06,-5.0,29,Stop Loss
GUJGASLTD.NS,2021-02-03,369.8,2021-02-08,406.78,10.0,5,Target Hit
GUJGASLTD.NS,2021-03-01,491.46,2021-03-02,540.61,10.0,1,Target Hit
GUJGASLTD.NS,2021-06-03,562.69,2021-06-15,618.96,10.0,12,Target Hit
GUJGASLTD.NS,2021-04-20,537.94,2021-04-22,511.04,-5.0,2,Stop Loss
GUJGASLTD.NS,2021-06-21,651.44,2021-06-21,618.87,-5.0,0,Stop Loss
GUJGASLTD.NS,2022-02-15,632.86,2022-02-24,601.22,-5.0,9,Stop Loss
GUJGASLTD.NS,2022-03-09,524.2,2022-03-09,497.99,-5.0,0,Stop Loss
GUJGASLTD.NS,2022-05-09,508.42,2022-05-13,559.26,10.0,4,Target Hit
GUJGASLTD.NS,2022-05-10,512.19,2022-05-13,563.41,10.0,3,Target Hit
GUJGASLTD.NS,2022-08-17,479.92,2022-08-26,455.92,-5.0,9,Stop Loss
GUJGASLTD.NS,2022-06-28,421.15,2022-08-01,463.26,10.0,34,Target Hit
GUJGASLTD.NS,2022-07-04,432.57,2022-07-04,410.94,-5.0,0,Stop Loss
GUJGASLTD.NS,2022-08-11,459.52,2022-08-29,436.54,-5.0,18,Stop Loss
GUJGASLTD.NS,2022-08-30,456.91,2022-09-09,502.6,10.0,10,Target Hit
GUJGASLTD.NS,2023-02-01,465.34,2023-03-06,511.87,10.0,33,Target Hit
GUJGASLTD.NS,2024-02-15,568.07,2024-02-16,539.67,-5.0,1,Stop Loss
GUJGASLTD.NS,2024-03-04,587.44,2024-03-06,558.07,-5.0,2,Stop Loss
GUJGASLTD.NS,2024-09-02,628.7,2024-09-26,597.26,-5.0,24,Stop Loss
GUJGASLTD.NS,2024-12-03,495.72,2025-01-13,470.93,-5.0,41,Stop Loss
GUJGASLTD.NS,2025-01-02,508.06,2025-01-13,482.66,-5.0,11,Stop Loss
GUJGASLTD.NS,2025-04-09,404.74,2025-04-17,445.21,10.0,8,Target Hit
GUJGASLTD.NS,2025-05-09,457.11,2025-05-09,434.25,-5.0,0,Stop Loss
GMDCLTD.NS,2020-08-20,43.24,2020-08-31,41.08,-5.0,11,Stop Loss
GMDCLTD.NS,2020-10-06,42.09,2020-10-08,39.99,-4.99,2,Stop Loss
GMDCLTD.NS,2021-02-25,56.54,2021-02-25,53.71,-5.01,0,Stop Loss
GMDCLTD.NS,2021-05-03,55.57,2021-05-07,61.13,10.01,4,Target Hit
GMDCLTD.NS,2021-04-27,51.55,2021-05-04,56.7,9.99,7,Target Hit
GMDCLTD.NS,2021-05-11,71.04,2021-05-11,67.49,-5.0,0,Stop Loss
GMDCLTD.NS,2021-06-21,67.35,2021-06-21,63.98,-5.0,0,Stop Loss
GMDCLTD.NS,2021-08-27,61.02,2021-08-27,57.97,-5.0,0,Stop Loss
GMDCLTD.NS,2022-01-25,88.95,2022-01-25,84.5,-5.0,0,Stop Loss
GMDCLTD.NS,2022-02-15,122.86,2022-02-15,116.72,-5.0,0,Stop Loss
GMDCLTD.NS,2022-02-23,126.38,2022-02-23,120.06,-5.0,0,Stop Loss
GMDCLTD.NS,2022-03-03,129.9,2022-03-03,142.89,10.0,0,Target Hit
GMDCLTD.NS,2022-05-04,173.17,2022-05-04,164.51,-5.0,0,Stop Loss
GMDCLTD.NS,2022-06-16,135.23,2022-06-16,128.47,-5.0,0,Stop Loss
GMDCLTD.NS,2022-06-16,131.84,2022-06-16,125.25,-5.0,0,Stop Loss
GMDCLTD.NS,2022-08-30,154.59,2022-09-14,146.86,-5.0,15,Stop Loss
GMDCLTD.NS,2023-11-08,349.68,2023-11-08,332.2,-5.0,0,Stop Loss
GMDCLTD.NS,2024-04-26,427.04,2024-04-26,405.69,-5.0,0,Stop Loss
GMDCLTD.NS,2024-04-24,401.36,2024-05-09,381.29,-5.0,15,Stop Loss
GMDCLTD.NS,2025-01-29,309.32,2025-01-29,293.85,-5.0,0,Stop Loss
GMDCLTD.NS,2025-04-15,278.26,2025-04-16,306.09,10.0,1,Target Hit
GMDCLTD.NS,2025-06-13,412.34,2025-06-13,391.72,-5.0,0,Stop Loss
GNFC.NS,2020-09-02,185.7,2020-09-02,176.42,-5.0,0,Stop Loss
GNFC.NS,2020-12-22,201.5,2020-12-22,191.42,-5.0,0,Stop Loss
GNFC.NS,2021-04-16,291.42,2021-04-19,276.85,-5.0,3,Stop Loss
GNFC.NS,2021-06-22,328.84,2021-08-11,312.4,-5.0,50,Stop Loss
GNFC.NS,2021-08-30,305.45,2021-09-20,336.0,10.0,21,Target Hit
GNFC.NS,2021-12-29,405.87,2022-01-13,446.46,10.0,15,Target Hit
GNFC.NS,2022-03-02,530.32,2022-03-02,503.8,-5.0,0,Stop Loss
GNFC.NS,2022-02-25,503.75,2022-02-25,478.56,-5.0,0,Stop Loss
GNFC.NS,2022-02-28,506.65,2022-03-04,557.32,10.0,4,Target Hit
GNFC.NS,2022-03-07,561.15,2022-03-07,533.09,-5.0,0,Stop Loss
GNFC.NS,2022-05-10,749.13,2022-05-11,711.67,-5.0,1,Stop Loss
GNFC.NS,2022-05-23,598.72,2022-05-25,568.78,-5.0,2,Stop Loss
GNFC.NS,2022-08-17,723.92,2022-08-22,687.72,-5.0,5,Stop Loss
GNFC.NS,2022-09-09,699.46,2022-09-16,664.49,-5.0,7,Stop Loss
GNFC.NS,2023-11-15,689.72,2024-01-01,758.69,10.0,47,Target Hit
GNFC.NS,2024-04-10,698.49,2024-04-15,663.57,-5.0,5,Stop Loss
GNFC.NS,2024-06-11,668.06,2024-06-20,734.87,10.0,9,Target Hit
GNFC.NS,2024-07-03,713.08,2024-07-10,677.43,-5.0,7,Stop Loss
GNFC.NS,2024-11-14,555.9,2024-11-14,528.1,-5.0,0,Stop Loss
GNFC.NS,2025-04-17,501.28,2025-05-08,476.22,-5.0,21,Stop Loss
GPPL.NS,2020-06-25,60.93,2020-06-29,57.88,-5.01,4,Stop Loss
GPPL.NS,2020-07-01,59.71,2020-07-07,65.68,10.0,6,Target Hit
GPPL.NS,2020-09-02,65.88,2020-09-18,72.47,10.0,16,Target Hit
GPPL.NS,2020-09-07,65.92,2020-09-18,72.51,10.0,11,Target Hit
GPPL.NS,2021-03-04,91.78,2021-03-04,87.19,-5.0,0,Stop Loss
GPPL.NS,2021-08-18,90.0,2021-08-20,85.5,-5.0,2,Stop Loss
GPPL.NS,2022-04-05,74.59,2022-04-05,82.05,10.0,0,Target Hit
GPPL.NS,2022-06-17,67.32,2022-06-20,63.95,-5.01,3,Stop Loss
GPPL.NS,2024-04-26,211.71,2024-05-02,201.12,-5.0,6,Stop Loss
GPPL.NS,2024-04-23,200.28,2024-05-07,190.27,-5.0,14,Stop Loss
GPPL.NS,2024-06-24,203.91,2024-07-04,224.3,10.0,10,Target Hit
GPPL.NS,2024-08-08,222.98,2024-09-19,211.83,-5.0,42,Stop Loss
GPPL.NS,2025-03-11,136.37,2025-03-11,129.55,-5.0,0,Stop Loss
GPPL.NS,2025-04-16,144.25,2025-04-29,137.04,-5.0,13,Stop Loss
GPPL.NS,2025-04-15,141.47,2025-04-23,155.62,10.0,8,Target Hit
GSPL.NS,2020-11-27,213.49,2020-12-21,202.82,-5.0,24,Stop Loss
GSPL.NS,2021-04-28,251.24,2021-06-03,276.36,10.0,36,Target Hit
GSPL.NS,2022-04-05,275.68,2022-04-18,261.9,-5.0,13,Stop Loss
GSPL.NS,2022-05-13,259.28,2022-05-13,246.32,-5.0,0,Stop Loss
GSPL.NS,2022-05-20,261.34,2022-05-25,248.27,-5.0,5,Stop Loss
GSPL.NS,2022-09-01,237.71,2022-09-06,225.82,-5.0,5,Stop Loss
GSPL.NS,2024-02-15,356.0,2024-02-16,391.6,10.0,1,Target Hit
GSPL.NS,2024-04-15,380.16,2024-04-15,361.15,-5.0,0,Stop Loss
GSPL.NS,2024-08-26,345.51,2024-08-26,380.06,10.0,0,Target Hit
GSPL.NS,2024-09-02,446.55,2024-09-02,424.22,-5.0,0,Stop Loss
GSPL.NS,2025-04-09,295.65,2025-04-22,325.21,10.0,13,Target Hit
HEG.NS,2020-11-19,138.74,2020-11-19,152.61,10.0,0,Target Hit
HEG.NS,2021-02-01,183.18,2021-02-03,201.5,10.0,2,Target Hit
HEG.NS,2021-02-10,218.4,2021-02-10,207.48,-5.0,0,Stop Loss
HEG.NS,2021-03-04,300.68,2021-03-05,285.65,-5.0,1,Stop Loss
HEG.NS,2021-04-30,438.38,2021-05-05,416.46,-5.0,5,Stop Loss
HEG.NS,2021-04-27,413.64,2021-05-24,455.0,10.0,27,Target Hit
HEG.NS,2021-06-08,454.09,2021-06-09,431.39,-5.0,1,Stop Loss
HEG.NS,2021-08-24,416.92,2021-08-24,396.07,-5.0,0,Stop Loss
HEG.NS,2022-03-07,246.34,2022-03-07,234.02,-5.0,0,Stop Loss
HEG.NS,2022-02-28,233.44,2022-02-28,221.77,-5.0,0,Stop Loss
HEG.NS,2022-03-07,220.6,2022-03-07,242.66,10.0,0,Target Hit
HEG.NS,2022-05-27,208.92,2022-06-13,198.47,-5.0,17,Stop Loss
HEG.NS,2022-07-11,206.2,2022-07-14,195.89,-5.0,3,Stop Loss
HEG.NS,2023-06-02,251.09,2023-06-02,238.54,-5.0,0,Stop Loss
HEG.NS,2024-03-12,359.47,2024-03-12,341.5,-5.0,0,Stop Loss
HEG.NS,2024-08-13,438.87,2024-08-14,416.93,-5.0,1,Stop Loss
HEG.NS,2024-09-18,442.63,2024-09-25,486.89,10.0,7,Target Hit
HEG.NS,2025-03-25,461.19,2025-03-25,507.31,10.0,0,Target Hit
HEG.NS,2025-04-16,484.19,2025-04-25,459.98,-5.0,9,Stop Loss
HEG.NS,2025-05-12,455.94,2025-05-19,501.53,10.0,7,Target Hit
HEG.NS,2025-05-12,444.98,2025-05-14,489.48,10.0,2,Target Hit
HEG.NS,2025-06-10,539.27,2025-06-12,512.31,-5.0,2,Stop Loss
HBLENGINE.NS,2025-01-21,580.28,2025-01-21,551.27,-5.0,0,Stop Loss
HBLENGINE.NS,2025-01-29,539.99,2025-01-30,593.99,10.0,1,Target Hit
HBLENGINE.NS,2025-04-22,539.33,2025-04-25,512.36,-5.0,3,Stop Loss
HBLENGINE.NS,2025-04-15,518.11,2025-04-29,492.2,-5.0,14,Stop Loss
HBLENGINE.NS,2025-05-08,487.2,2025-05-09,462.84,-5.0,1,Stop Loss
HBLENGINE.NS,2025-05-12,477.87,2025-05-14,525.66,10.0,2,Target Hit
HBLENGINE.NS,2025-05-29,587.62,2025-06-19,525.66,-10.54,21,Target Hit
HBLENGINE.NS,2025-06-16,613.22,2025-06-18,582.56,-5.0,2,Stop Loss
HCLTECH.NS,2021-03-02,803.52,2021-04-07,883.87,10.0,36,Target Hit
HCLTECH.NS,2021-08-23,997.5,2021-09-15,1097.25,10.0,23,Target Hit
HCLTECH.NS,2022-03-09,1040.44,2022-04-12,988.42,-5.0,34,Stop Loss
HCLTECH.NS,2022-03-09,1041.38,2022-04-12,989.31,-5.0,34,Stop Loss
HCLTECH.NS,2022-03-08,1030.87,2022-04-18,979.33,-5.0,41,Stop Loss
HCLTECH.NS,2022-03-07,1017.86,2022-04-18,966.97,-5.0,42,Stop Loss
HCLTECH.NS,2022-05-18,974.51,2022-05-19,925.78,-5.0,1,Stop Loss
HCLTECH.NS,2022-10-06,869.26,2022-10-31,956.19,10.0,25,Target Hit
HCLTECH.NS,2022-09-12,863.1,2022-09-16,819.94,-5.0,4,Stop Loss
HCLTECH.NS,2022-10-13,878.23,2022-11-01,966.05,10.0,19,Target Hit
HCLTECH.NS,2023-01-18,1022.52,2023-03-24,971.39,-5.0,65,Stop Loss
HCLTECH.NS,2023-01-16,994.94,2023-04-17,945.19,-5.0,91,Stop Loss
HCLTECH.NS,2023-08-11,1110.79,2023-09-15,1221.87,10.0,35,Target Hit
HCLTECH.NS,2024-01-19,1509.16,2024-04-15,1433.7,-5.0,87,Stop Loss
HCLTECH.NS,2024-07-02,1441.02,2024-07-15,1585.12,10.0,13,Target Hit
HCLTECH.NS,2024-08-16,1606.8,2024-09-02,1767.48,10.0,17,Target Hit
HCLTECH.NS,2024-10-14,1813.68,2024-11-04,1723.0,-5.0,21,Stop Loss
HCLTECH.NS,2025-01-10,1970.13,2025-01-14,1871.62,-5.0,4,Stop Loss
HCLTECH.NS,2025-04-21,1434.0,2025-04-23,1577.4,10.0,2,Target Hit
HCLTECH.NS,2025-06-17,1735.22,2025-06-19,1577.4,-9.1,2,Target Hit
HDFCAMC.NS,2020-11-10,2294.68,2020-12-08,2524.15,10.0,28,Target Hit
HDFCAMC.NS,2021-05-31,2739.76,2021-07-16,3013.74,10.0,46,Target Hit
HDFCAMC.NS,2021-05-31,2719.2,2021-07-16,2991.12,10.0,46,Target Hit
HDFCAMC.NS,2021-08-30,2812.71,2021-09-09,3093.98,10.0,10,Target Hit
HDFCAMC.NS,2022-04-01,2076.6,2022-04-19,1972.77,-5.0,18,Stop Loss
HDFCAMC.NS,2022-03-16,2049.47,2022-03-28,1947.0,-5.0,12,Stop Loss
HDFCAMC.NS,2022-07-05,1780.82,2022-08-16,1958.9,10.0,42,Target Hit
HDFCAMC.NS,2022-11-11,2006.11,2023-01-20,1905.8,-5.0,70,Stop Loss
HDFCAMC.NS,2023-04-12,1674.21,2023-05-30,1841.63,10.0,48,Target Hit
HDFCAMC.NS,2023-07-28,2445.85,2023-08-03,2323.56,-5.0,6,Stop Loss
HDFCAMC.NS,2023-09-11,2483.19,2023-10-13,2731.51,10.0,32,Target Hit
HDFCAMC.NS,2024-01-31,3422.18,2024-02-26,3764.4,10.0,26,Target Hit
HDFCAMC.NS,2025-04-11,3911.03,2025-04-11,3715.48,-5.0,0,Stop Loss
HDFCBANK.NS,2021-04-28,1392.15,2021-05-03,1322.54,-5.0,5,Stop Loss
HDFCBANK.NS,2021-04-28,1398.9,2021-05-03,1328.96,-5.0,5,Stop Loss
HDFCBANK.NS,2021-08-18,1497.1,2021-10-18,1646.81,10.0,61,Target Hit
HDFCBANK.NS,2022-02-02,1463.37,2022-02-24,1390.2,-5.0,22,Stop Loss
HDFCBANK.NS,2022-04-04,1496.86,2022-04-04,1646.55,10.0,0,Target Hit
HDFCBANK.NS,2022-04-04,1476.01,2022-04-04,1623.61,10.0,0,Target Hit
HDFCBANK.NS,2022-03-17,1431.95,2022-03-28,1360.35,-5.0,11,Stop Loss
HDFCBANK.NS,2022-03-16,1402.6,2022-04-04,1542.86,10.0,19,Target Hit
HDFCBANK.NS,2022-03-10,1343.84,2022-04-04,1478.22,10.0,25,Target Hit
HDFCBANK.NS,2022-05-26,1307.13,2022-06-17,1241.77,-5.0,22,Stop Loss
HDFCBANK.NS,2022-07-05,1344.14,2022-09-14,1478.55,10.0,71,Target Hit
HDFCBANK.NS,2023-07-03,1718.9,2023-07-10,1632.96,-5.0,7,Stop Loss
HDFCBANK.NS,2024-01-24,1436.28,2024-01-24,1364.47,-5.0,0,Stop Loss
HDFCBANK.NS,2024-09-23,1761.69,2024-10-03,1673.61,-5.0,10,Stop Loss
HDFCBANK.NS,2025-04-15,1853.65,2025-06-19,1673.61,-9.71,65,Stop Loss
HDFCLIFE.NS,2020-09-07,586.51,2020-09-29,557.18,-5.0,22,Stop Loss
HDFCLIFE.NS,2021-08-30,701.35,2021-11-25,682.3,-2.72,87,Max Hold
HDFCLIFE.NS,2022-03-17,526.91,2022-03-28,500.56,-5.0,11,Stop Loss
HDFCLIFE.NS,2022-05-27,575.66,2022-06-17,546.88,-5.0,21,Stop Loss
HDFCLIFE.NS,2022-09-01,574.38,2022-09-16,545.66,-5.0,15,Stop Loss
HDFCLIFE.NS,2023-02-10,522.51,2023-02-22,496.38,-5.0,12,Stop Loss
HDFCLIFE.NS,2024-03-11,626.09,2024-04-19,594.79,-5.0,39,Stop Loss
HDFCLIFE.NS,2024-03-01,590.31,2024-05-06,560.79,-5.0,66,Stop Loss
HDFCLIFE.NS,2024-08-21,721.55,2024-11-05,685.47,-5.0,76,Stop Loss
HDFCLIFE.NS,2024-08-20,700.08,2024-11-12,700.0,-0.01,84,Max Hold
HDFCLIFE.NS,2025-04-15,702.83,2025-05-23,773.11,10.0,38,Target Hit
HFCL.NS,2020-07-08,14.57,2020-07-10,13.84,-5.01,2,Stop Loss
HFCL.NS,2020-08-07,14.26,2020-08-10,15.69,10.03,3,Target Hit
HFCL.NS,2020-08-04,12.64,2020-08-06,13.9,9.97,2,Target Hit
HFCL.NS,2020-09-04,17.5,2020-09-04,16.62,-5.03,0,Stop Loss
HFCL.NS,2020-09-28,15.02,2020-09-29,16.52,9.99,1,Target Hit
HFCL.NS,2021-04-13,24.23,2021-04-13,23.02,-4.99,0,Stop Loss
HFCL.NS,2021-06-21,53.31,2021-06-22,58.64,10.0,1,Target Hit
HFCL.NS,2021-06-23,67.57,2021-06-23,64.19,-5.0,0,Stop Loss
HFCL.NS,2021-07-09,85.72,2021-07-09,81.43,-5.0,0,Stop Loss
HFCL.NS,2021-07-16,79.35,2021-07-16,75.38,-5.0,0,Stop Loss
HFCL.NS,2021-08-24,61.3,2021-08-24,58.23,-5.01,0,Stop Loss
HFCL.NS,2022-04-05,82.2,2022-04-12,78.09,-5.0,7,Stop Loss
HFCL.NS,2022-02-28,73.13,2022-02-28,69.47,-5.0,0,Stop Loss
HFCL.NS,2022-03-08,70.9,2022-03-31,77.99,10.0,23,Target Hit
HFCL.NS,2022-04-27,78.3,2022-04-29,74.38,-5.01,2,Stop Loss
HFCL.NS,2022-07-18,68.01,2022-07-25,64.61,-5.0,7,Stop Loss
HFCL.NS,2022-08-05,69.33,2022-08-05,65.86,-5.01,0,Stop Loss
HFCL.NS,2022-08-29,72.62,2022-08-29,68.99,-5.0,0,Stop Loss
HFCL.NS,2023-12-18,76.76,2023-12-21,72.92,-5.0,3,Stop Loss
HFCL.NS,2023-12-15,74.37,2023-12-15,70.65,-5.0,0,Stop Loss
HFCL.NS,2024-02-07,105.39,2024-02-09,100.12,-5.0,2,Stop Loss
HFCL.NS,2024-04-30,100.86,2024-05-07,95.82,-5.0,7,Stop Loss
HFCL.NS,2024-07-04,123.76,2024-07-18,117.57,-5.0,14,Stop Loss
HFCL.NS,2024-08-07,135.26,2024-08-07,128.5,-5.0,0,Stop Loss
HFCL.NS,2024-11-05,127.47,2024-11-05,121.1,-5.0,0,Stop Loss
HFCL.NS,2025-04-15,80.74,2025-05-06,76.7,-5.0,21,Stop Loss
HFCL.NS,2025-05-12,76.92,2025-05-14,84.61,10.0,2,Target Hit
HFCL.NS,2025-05-23,86.19,2025-05-23,81.88,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2020-09-25,350.17,2020-09-25,332.66,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2020-12-23,347.73,2020-12-23,330.34,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2021-02-26,518.74,2021-02-26,492.8,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2021-03-16,552.98,2021-03-16,525.33,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2021-04-20,640.25,2021-04-30,704.28,10.0,10,Target Hit
HAPPSTMNDS.NS,2021-07-19,1489.97,2021-07-19,1415.47,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2021-08-06,1382.83,2021-08-11,1313.69,-5.0,5,Stop Loss
HAPPSTMNDS.NS,2021-12-03,1237.69,2021-12-20,1175.81,-5.0,17,Stop Loss
HAPPSTMNDS.NS,2022-01-28,1122.57,2022-01-28,1066.44,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2022-02-17,1068.71,2022-02-18,1015.27,-5.0,1,Stop Loss
HAPPSTMNDS.NS,2022-02-23,999.07,2022-02-24,949.12,-5.0,1,Stop Loss
HAPPSTMNDS.NS,2022-03-03,992.63,2022-03-07,943.0,-5.0,4,Stop Loss
HAPPSTMNDS.NS,2022-03-10,975.11,2022-03-14,1072.62,10.0,4,Target Hit
HAPPSTMNDS.NS,2022-05-06,988.63,2022-05-06,939.2,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2022-06-01,945.1,2022-06-01,897.84,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2022-07-20,891.84,2022-07-22,981.02,10.0,2,Target Hit
HAPPSTMNDS.NS,2022-08-24,1051.22,2022-08-29,998.66,-5.0,5,Stop Loss
HAPPSTMNDS.NS,2022-09-08,1037.01,2022-09-19,985.16,-5.0,11,Stop Loss
HAPPSTMNDS.NS,2023-02-20,890.72,2023-02-20,846.18,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2023-09-08,933.72,2023-09-28,887.03,-5.0,20,Stop Loss
HAPPSTMNDS.NS,2023-11-16,869.1,2023-11-24,825.64,-5.0,8,Stop Loss
HAPPSTMNDS.NS,2024-04-16,832.47,2024-04-16,790.85,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2024-12-02,769.59,2024-12-02,731.11,-5.0,0,Stop Loss
HAPPSTMNDS.NS,2025-03-05,698.29,2025-03-17,663.38,-5.0,12,Stop Loss
HAPPSTMNDS.NS,2025-04-23,597.98,2025-05-09,568.08,-5.0,16,Stop Loss
HAPPSTMNDS.NS,2025-05-12,596.75,2025-06-17,656.42,10.0,36,Target Hit
HAPPSTMNDS.NS,2025-06-17,620.16,2025-06-19,656.42,5.85,2,Target Hit
